ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.cond,ela_meta.costs_runtime,ela_level.costs_runtime
0.022786672692830218,0.05973692483954735,-0.00027621734651234187,-0.000513676570868355,0.005874493188948932,0.013221103720021832,-0.02585005386244518
0.03832910555819419,-0.04374738017367242,-0.04482829324784212,-0.02150043773587903,-0.014530515088783905,-0.05658784336742275,0.014377242342632712
0.04329391475273738,-0.00026572305020345494,-0.00382095867993264,-0.10772883519696437,0.009529575471529253,0.025041560878291843,0.07996068780479883
0.04497500980828514,0.06579052310337159,-0.0213820381964679,-0.02247597954740459,0.006629514560561705,-0.025751630369489385,-0.001584160898807356
-0.010555052174430361,0.026802289799724165,0.013059751305208558,0.01933734113947267,0.006596583095530058,-0.005499318378404255,0.01055479059474262
-0.003866525982007568,0.049126363994528674,0.007055844426223823,0.007661103352550487,0.007625701437868673,0.01718250781211835,-0.014026202353945463
-0.011778808356084067,-0.0024677459722076966,0.015455384233038407,0.018799606135311748,0.009378523990828511,0.04400279085641333,0.004839796608936772
-0.018091198805599368,-0.019684519147208986,0.014761067330602238,-0.014644659147622913,0.006925404854917057,0.06815507052186928,0.008609660229930137
0.0347381684269897,0.06060030842991387,-0.01206665705639367,-0.001003380434733074,0.0060808632329013715,-0.0024877037267575872,-0.025365374176430408
0.04889627852362983,0.04654194809578751,0.02749216811365017,-0.06430901353854232,0.007344201855277871,0.025108808392961056,0.02451876490898382
0.04392032008106524,0.03702786573899339,0.04491360396388242,0.000929799908892387,0.0075718040067909555,0.019354265228168407,0.008944407298696921
-0.005469314568588802,-0.015167563131571284,0.003172023877883642,0.017078703520819926,0.010800390425350435,0.007529265298630865,-0.015011321830177745
-0.011873977152582973,-0.007519746683507094,0.013832540296724061,0.027395276488786115,0.00945459245441551,-0.0003543652228093011,0.011543352874914313
-0.014818404988188715,-0.05466290071145955,-0.016448684628956576,0.011626054587009597,0.010860831891251524,0.0007922470950762067,-0.024732745081016284
-0.0033122216821234174,0.020841150233098786,0.0853899862880868,0.015161340893848234,0.005666499287282671,-0.00666357667447248,0.011329692244855121
-0.011223744375657891,0.03552675136187684,0.009466572606033008,0.01319996271491733,0.010422080605260398,0.01863843751324444,-0.008169859437710383
-0.024173948599951315,-0.0539868566544363,0.002444092960550745,0.029823812830288322,0.010260120463027971,-0.006070144192257414,0.008226446036101868
-0.020954531225419872,-0.03363189582875949,0.004385250288193839,0.028332541306855343,0.010458834222308717,-0.005115597496361679,0.00808851493539674
0.13460287923937278,0.047607642508965896,0.006349841128642949,0.001314674015200419,-0.14624739564202793,0.011257874273567971,-0.008802136062452469
-0.043626317683534685,-0.03406930479880591,0.03909583447090517,0.0036443047706611067,0.0055021723518283005,0.0,-0.0013035212654542577
-0.009261968173853911,0.019580018167459936,0.07429908078412022,0.013399635220769503,0.007816036428303547,-0.003574701023265875,-0.008368715446930736
-0.02559289219305337,-0.030812135278441902,0.012737273643218238,0.024607540817871427,0.006044579944552478,-0.00161429742087843,0.003205707994176409
-0.02742932004884448,-0.005279095184185622,0.03448360227656994,0.02544645137063261,0.0021925803779692596,-0.005364555026928568,0.015428386734605531
-0.023577870300616734,-0.10239526140889964,-0.06846428091904225,-0.000202386871098581,0.008979628164649894,-0.014269308486293384,0.0027604672967928485
-0.00988035020181674,0.0204273569134784,0.02032095615801314,0.01154998324216348,0.006880335761027221,0.05438543824793017,-0.003607873819470281
-4.670672431873746e-05,-0.013701753940005022,0.07104940466278413,0.01331919131018657,0.007641026848502005,-0.04510115955636286,0.012973431419320414
-0.01350569278854194,0.02190361191497754,0.03789608167217065,0.0185398057033875,-0.04769002037162157,0.007280927684216945,0.01194415085770193
-0.012139572611827975,-0.07725321925935819,-0.05706647152292804,-0.004095936020451704,0.007478832723639597,0.04738159410323916,0.0260157135947801
-0.011410090476412307,-0.07920558298177786,-0.0571348176499838,-0.00432915729295863,0.0067223348117806765,0.046617494152031765,0.026643129352029764
-0.007092238859751925,-0.12630739016186918,-0.10077604912265843,-0.017961078175240713,0.00590624201875277,-0.06897454581766517,0.005904585756992875
0.014367545478099686,-0.0746479568481708,-0.058419475923589495,-0.00013343906356255708,0.005513645903139454,0.046005440285033575,0.027650368980539367
-0.0410705880150714,-0.17411951909861684,-0.11035067843699757,-0.01044418909713346,-0.012480455377902983,-0.061199565891436596,-0.04331262264449925
-0.051147305454368075,-0.17529341202518772,-0.09440868570945607,-0.007300657084787443,-0.019572809381847644,-0.015648455127800838,-0.07108685032408577
-0.04726225354002734,-0.1959981713449466,-0.10684465313036934,-0.013092023467783516,-0.004756461539808854,-0.07662008942661096,-0.058548329069003036
-0.0515013206592275,-0.1720111620552526,-0.09248538655500148,-0.008545651792502107,-0.03908825170157564,-0.015595189442583935,-0.06798843368975106
0.038447875176765456,-0.034205126756564064,-0.030094454151629996,0.0501600962080418,0.003691367182935626,0.05720001695742771,-0.03875255444868315
0.07818957344738822,-0.014167573763830408,-0.027037835133706598,0.09240728518154957,0.0018897152515313514,-0.00390815628214993,-0.01881668968257616
0.01767135732946333,0.06552770183933501,-0.0066512395307563536,0.0019722358420341465,0.007439911424086071,-0.0033043399538018976,-0.020901372434820348
-0.020330434392665117,-0.14958123349257973,-0.07293023591699838,-0.013486937625901599,0.005432194464463469,0.03363707352893312,0.029737534077824757
-0.029624371842762204,-0.13888956268442226,-0.07577794420480914,-0.01147364795127157,0.007302237155739549,0.0379486201279402,0.030889124395202902
-0.006777203311036359,-0.05771605905377658,-0.028911208202983072,0.008765844296063372,0.009921417596203172,-0.01097429044571149,0.015446826934737413
-0.015954414016716944,-0.029457302985863375,-0.05174302348712596,0.021045491606637386,0.0067884739292455535,-0.05420130143334247,0.0063157645623118375
-0.021366570902587215,-0.10697931075958969,-0.07318037687726084,0.00351045824397897,0.009015185712883778,-0.06093504424990956,0.016424554334381537
0.002402269630833953,-0.18281053142165735,-0.09865605007925227,-0.011543926259997542,0.00577935138223939,-0.045891248000652723,0.02905293725168701
